"","X","X.2","X.1","year","date","day","block","plot","species","id","person","HHMMSS","Photo","Cond","Ci","wueg","wuet","Trmmol","X.Blue","LeafAbs","PhiCO2","VpdL","CTleaf","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","StableF","BLCslope","BLCoffst","fda","Trans","Tair_K","Twall_K","R.W.m2.","Tl.Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","VpdA","CndCO2","Ci_Pa","Ci.Ca","RHsfc","C2sfc","AHs.Cs","PARabs","Fv.","qP_Fo","Fo.","Fm.","Fs","Fv..Fm.","PhiPS2","qP","qN","NPQ","ParIn.Fs","PS2.1","ETR","sp","drawdown","cica","day2","time"
"194",194,194,194,2010,"aug","8/20/2010",1,10,1,NA,"t","11:07:56",13.53470473,0.168369857,249.0624638,80.386744819769,38.9791887486356,3.472289585,10.02843475,0.875014217,NA,2.018950184,28.84358227,26.31998444,28.58106613,25.2330513,400.3218384,390.3909607,17.5681057,19.83796692,50.64588928,57.18951797,299.8779297,2002.098633,16.16047478,99.1313324,-2.73952198,-0.155948341,0.25,-1.355140209,7.355140209,1.499389648,0.00347229,301.7310661,299.4699844,320.3357741,0.561656984,3.985514277,40.20438524,20.36641832,28.58106613,3.925302047,0.165372591,1.966564093,1.958737954,0.10362304,24.68989388,0.637982148,48.70462973,388.4240712,0.016971213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACRU",141.3284969,0.63798214834025,"8/20/2010",2010-08-20
"195",195,195,195,2010,"aug","8/20/2010",1,11,21,NA,"b","11:01:55",6.286105884,0.104641275,277.6041881,60.0729098914362,16.3324517283631,3.848844078,10.02843475,0.875014217,0.004153305,3.535082462,34.15526199,29.69735336,34.15526199,28.1729126,399.8257141,394.618866,16.27581024,18.79520226,38.35269928,44.28945541,299.7948914,2004.871704,46.68769073,98.66217804,-2.726587296,-0.259475529,0.25,-1.355140209,7.355140209,1.498974457,0.003848844,307.305262,302.8473534,320.7794655,0.384068392,5.389458053,54.62537073,35.83016848,31.92630768,4.755202348,0.103475704,1.854375591,2.900826757,0.064776034,27.38903383,0.703474193,32.66623539,393.7053569,0.005215662,1754.291245,322.2054443,"0.159746439",393.1318359,715.3372803,601.0646973,0.450424511,"0.159746439","0.354657517","1.819586243","-1",2004.871704,0.5,140.1208894,"QUCO2",117.0146779,0.703474192488303,"8/20/2010",2010-08-20
"196",196,196,196,2010,"aug","8/20/2010",1,11,21,NA,"t","11:02:04",6.11361672,0.046549853,173.3168232,131.334823334458,52.1737143715421,1.171781237,10.02843475,0.875014217,NA,2.432943775,29.6859772,26.32270432,29.25312805,25.23853683,400.2580566,395.8655701,16.89648438,17.66518402,48.70433044,50.92012024,299.4879761,2000.0354,55.15959549,99.13628387,-3.039509773,-0.109416664,0.25,-1.355140209,7.355140209,1.49743988,0.001171781,302.4031281,299.4727043,320.0056569,0.933181123,4.184204473,42.20658985,24.54140583,29.25312805,4.081058747,0.046317759,1.751260698,2.329798049,0.028969363,17.18198578,0.437817371,40.35858166,394.9771275,0.006246866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"QUCO2",222.5487469,0.437817371074272,"8/20/2010",2010-08-20
"197",197,197,197,2010,"aug","8/20/2010",1,12,3,NA,"b","10:58:32",10.75095991,0.097428184,196.7201566,110.34753465178,28.5135273600661,3.770477317,10.02843475,0.875014217,0.006722024,3.713863286,34.68378448,29.63640213,34.68378448,28.16791725,401.4546814,393.292572,16.14367867,18.61242104,38.17523956,44.01311493,299.7720337,1997.828247,45.95535278,98.66255951,-2.585474014,-0.253627598,0.5,-1.355140209,7.355140209,1.498860168,0.003770477,307.8337845,302.7864021,319.6525124,0.363967335,5.550212384,56.25449423,37.64207319,32.16009331,4.818523075,0.096416988,1.836349098,2.982173977,0.060350659,19.40891416,0.500187826,31.20537642,391.7302218,0.008564255,1748.12812,528.1357422,"0.289672608",494.1120605,1022.247803,726.1306152,0.516641602,"0.289672608","0.560683862","2.068858229","-1",1997.828247,0.5,253.1924162,"ALINT",196.5724154,0.500187826074681,"8/20/2010",2010-08-20
"198",198,198,198,2010,"aug","8/20/2010",1,12,3,NA,"t","10:57:42",13.47249028,0.221513238,279.353122,60.8202489460246,28.9862253313006,4.647893752,10.02843475,0.875014217,NA,2.066782744,28.76159034,26.2076416,28.60160828,25.23620033,400.3055115,390.1195679,16.12540054,19.16326332,46.80019379,55.61687469,300.1336975,2001.094238,17.11312866,99.1396637,-2.948140144,-0.142142951,0.75,-1.355140209,7.355140209,1.500668488,0.004647894,301.7516083,299.3576416,320.175071,0.347962203,3.966622225,40.01044665,20.84718333,28.60160828,3.929984929,0.216354273,1.899839481,2.030145448,0.135675647,27.69497456,0.71607052,47.55753376,388.1617196,0.016506481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALINT",110.7664459,0.716070520388783,"8/20/2010",2010-08-20
"199",199,199,199,2010,"aug","8/20/2010",1,14,19,NA,"b","10:54:57",12.45649566,0.130868036,220.9912434,95.1836372022883,28.0419073411224,4.442100224,10.02843475,0.875014217,0.007694378,3.274023294,33.4501915,29.65716743,33.4501915,28.16810226,401.4389343,391.9675598,16.42593765,19.33201218,38.79521942,45.65886688,299.8013611,1998.680298,29.90852165,98.65987396,-2.477472305,-0.248704731,0.25,-1.355140209,7.355140209,1.499006805,0.0044421,306.6001915,302.8071674,319.7888405,0.309161372,5.181317179,52.51696532,33.18495314,31.55367947,4.655773368,0.129050056,1.907293885,2.748479483,0.080817672,21.80296822,0.56379983,35.36687622,390.1573578,0.01129153,1748.873677,607.8061523,"0.284851186",539.2111816,1147.017334,820.2880859,0.529901453,"0.284851186","0.537555019","2.127213554","-1",1998.680298,0.5,249.0843705,"PODE3",170.9763164,0.563799829538853,"8/20/2010",2010-08-20
"200",200,200,200,2010,"aug","8/20/2010",1,14,19,NA,"t","10:53:05",17.14663623,0.278105004,276.5281704,61.6552596443033,33.7909097627393,5.074334104,10.02843475,0.875014217,NA,1.809037361,27.91155421,26.16544914,27.76815605,25.23252106,400.383728,387.6487122,16.5204277,19.83428192,48.06429672,57.70557785,300.1754456,2006.819702,37.86165237,99.13541412,-3.026356697,-0.147643745,0.5,-1.355140209,7.355140209,1.500877228,0.005074334,300.9181561,299.3154491,321.0911452,0.313962815,3.775317113,38.08242641,18.24814449,27.76815605,3.743851142,0.270021412,1.966279752,1.777571389,0.169471491,27.41373469,0.713347321,52.08785179,385.1569298,0.023188767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PODE3",111.1205418,0.713347321162596,"8/20/2010",2010-08-20
"201",201,201,201,2010,"aug","8/20/2010",1,15,13,NA,"b","10:52:07",11.11733593,0.112251183,215.0265354,99.039810832105,27.5730039504321,4.031964424,10.02843475,0.875014217,0.006926627,3.454342066,34.05686569,29.65517044,34.05686569,28.16850281,401.2537537,392.7758484,16.67692375,19.31627083,39.39044189,45.6245079,299.6257629,1999.264526,41.64582825,98.65461731,-2.66088295,-0.273122609,0.25,-1.355140209,7.355140209,1.498128815,0.004031964,307.2068657,302.8051704,319.8823171,0.351258985,5.359981372,54.33077051,35.01449968,31.85601807,4.736306645,0.110911004,1.905639306,2.830667339,0.069438551,21.21336057,0.547453557,33.88806012,391.1602556,0.009631473,1749.384885,555.1420898,"0.252909204",496.901123,1052.043213,785.9718018,0.527679931,"0.252909204","0.479285242","2.117208362","-1",1999.264526,0.5,221.217769,"LITU",177.749313,0.547453557228444,"8/20/2010",2010-08-20
"202",202,202,202,2010,"aug","8/20/2010",1,15,13,NA,"t","10:49:44",16.2870402,0.207680131,251.4254529,78.4236803086377,43.9217468337021,3.708194915,10.02843475,0.875014217,NA,1.759736777,27.17098207,26.23348618,26.90217018,25.23365402,400.4755859,388.6228943,16.28419876,18.71702385,47.18703461,54.23667908,299.1409912,1998.101563,39.95206833,99.13560486,-2.979268074,-0.131936729,0.25,-1.355140209,7.355140209,1.495704956,0.003708195,300.0521702,299.3834862,319.6962429,0.59271014,3.615260257,36.46782871,17.75080486,26.90217018,3.558646103,0.203138779,1.85552348,1.703122622,0.127362085,24.92521435,0.646965108,51.03816353,386.2560301,0.021520975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LITU",137.1974414,0.646965108303451,"8/20/2010",2010-08-20
"203",203,203,203,2010,"aug","8/20/2010",1,16,14,NA,"b","10:48:40",22.39905598,0.391236807,274.8122413,57.2519138773157,24.4653879685947,9.155406111,10.02843475,0.875014217,0.013401152,2.321682413,31.41406441,29.63881874,31.41406441,28.1698513,399.7502747,382.4672241,17.31790543,23.2848835,40.94553757,55.05355072,299.7236938,1995.45105,44.68816376,98.6608429,-2.369409561,-0.342801869,0.25,-1.355140209,7.355140209,1.498618469,0.009155406,304.5640644,302.7888187,319.2721608,-0.422066507,4.618988646,46.81683746,23.53195396,30.52644157,4.390988947,0.375425741,2.297306233,2.093682714,0.236012171,27.11320736,0.718524945,50.01544447,379.21215,0.029542797,1746.048039,726.2762451,"0.350156769",540.1804199,1266.456665,822.998291,0.573471059,"0.350156769","0.610591875","2.344506795","-1",1995.45105,0.5,305.6952699,"MAPO",107.6549828,0.71852494536407,"8/20/2010",2010-08-20
"204",204,204,204,2010,"aug","8/20/2010",1,16,14,NA,"t","10:40:53",20.88546795,0.349315152,276.6993062,59.7897567008487,34.0904190358855,6.126492163,10.02843475,0.875014217,NA,1.754303561,27.1612149,25.89734459,27.09475708,25.24104309,400.5187683,385.0265198,14.74404621,18.75076294,43.58241272,55.42599869,300.0769043,2005.897461,23.94280624,99.1365509,-2.643422127,-0.101953208,0.75,-1.355140209,7.355140209,1.500384521,0.006126492,300.2447571,299.0473446,320.9435866,0.147290063,3.613189526,36.44659304,17.6958301,27.09475708,3.599127305,0.336656096,1.858885965,1.74024134,0.211511921,27.43101485,0.718649994,51.87868118,381.9914032,0.028364788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MAPO",108.3272136,0.718649994145157,"8/20/2010",2010-08-20
"205",205,205,205,2010,"aug","8/20/2010",1,17,10,NA,"b","10:45:49",12.07463062,0.206831544,279.1260135,58.3790575967465,19.9681733465764,6.046938333,10.02843475,0.875014217,0.007460555,2.843651068,32.60811615,29.57477379,32.60811615,28.17007828,399.8981323,390.2680359,17.31776619,21.266222,41.09907913,50.46968079,299.7801208,2002.825928,41.2878952,98.66690826,-2.7272892,-0.294545949,0.25,-1.355140209,7.355140209,1.498900604,0.006046938,305.7581161,302.7247738,320.4521413,0.067594924,4.941923444,50.08693928,28.82071728,31.09144497,4.534953979,0.202326826,2.098272375,2.436681604,0.126851416,27.54050077,0.715216179,41.62938468,388.5133272,0.012938023,1752.501162,350.0863037,"0.264796424",302.807373,652.8936768,480.0097656,0.536207221,"0.264796424","0.493832262","2.156135335","-1",2002.825928,0.5,232.0280207,"COOB2",111.1420224,0.715216179199266,"8/20/2010",2010-08-20
"206",206,206,206,2010,"aug","8/20/2010",1,17,10,NA,"t","10:31:38",19.36799837,0.347811666,283.7060762,55.6853040403768,30.2374948245919,6.405292159,10.02843475,0.875014217,NA,1.84147779,27.44414131,25.79691887,27.40779114,25.23981857,400.3827209,385.8393555,14.29392433,18.48052788,42.50447083,54.95376968,300.3350525,2011.361816,20.40323448,99.13764191,-2.838490486,-0.111282051,0.5,-1.355140209,7.355140209,1.501675262,0.006405292,300.5577911,298.9469189,321.8178834,0.082447025,3.673593745,37.05548846,18.57496058,27.40779114,3.665784048,0.33525939,1.832115955,1.833668093,0.210629832,28.12595139,0.735295848,50.30161729,383.0247605,0.025435474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COOB2",102.1332793,0.735295848274347,"8/20/2010",2010-08-20
"207",207,207,207,2010,"aug","8/20/2010",1,17,10,NA,"t real","10:34:53",15.0275823,0.166077329,231.2222935,90.4854527134164,40.9826238989773,3.666817774,10.02843475,0.875014217,NA,2.166146919,28.17854527,25.81183052,27.93937683,25.24194527,400.3138428,389.3441772,14.42559528,16.82889366,42.85797882,49.9981041,300.0134583,2010.2854,19.03484535,99.13732147,-2.887043953,-0.081481636,0.75,-1.355140209,7.355140209,1.500067291,0.003666818,301.0893768,298.9618305,321.6456569,0.539618567,3.83451836,38.6788578,21.84996414,27.93937683,3.781448909,0.163160422,1.668371441,2.113077468,0.102233378,22.92275884,0.593876336,42.91719105,387.1603399,0.016658256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COOB2",158.1218837,0.59387633626077,"8/20/2010",2010-08-20
"208",208,208,208,2010,"aug","8/20/2010",1,17,10,NA,"t real2","10:38:14",13.76131549,0.290792811,300.3462891,47.3234377516988,23.3001025208098,5.906117631,10.02843475,0.875014217,NA,2.016724738,28.30431879,25.84328842,28.24570084,25.24094772,400.3217163,389.604248,14.75313759,18.6205616,43.74874115,55.21714783,299.7417603,2009.15686,21.79590797,99.13565063,-3.046650887,-0.102073371,0.5,-1.355140209,7.355140209,1.498708801,0.005906118,301.3957008,298.9932884,321.4650905,0.131708602,3.862686228,38.96364429,20.34308269,28.24570084,3.849535945,0.281966513,1.845961489,2.003574456,0.177001359,29.77502478,0.770900961,47.873465,387.6044271,0.016996758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"COOB2",89.2579589,0.770900960761598,"8/20/2010",2010-08-20
"209",209,209,209,2010,"aug","8/20/2010",1,18,15,NA,"b","10:43:04",14.77002489,0.174768266,235.6350758,84.5120526057059,27.6111100227039,5.349305446,10.02843475,0.875014217,0.009021205,2.96709602,32.83253098,29.56640625,32.83253098,28.16975784,399.8060608,388.5631409,17.15553284,20.65136719,40.73488617,49.03555298,299.7187195,1997.803345,43.58322144,98.66978455,-2.715143204,-0.278867543,0.25,-1.355140209,7.355140209,1.498593597,0.005349305,305.982531,302.7164063,319.648528,0.175495427,5.004761971,50.72233606,30.07096887,31.19946861,4.562942031,0.17154105,2.037665951,2.52527608,0.107498505,23.25006216,0.606426732,39.6557947,386.4167323,0.015157653,1748.10633,916.041626,"0.236071887",580.7646484,1496.806274,1143.452393,0.611997452,"0.236071887","0.385739984","2.577302662","-1",1997.803345,0.5,206.3393801,"PLOC",152.9280651,0.606426732227395,"8/20/2010",2010-08-20
"210",210,210,210,2010,"aug","8/20/2010",1,18,15,NA,"t","10:27:00",19.90048014,0.265338254,252.1496158,75.0004186731401,37.3076105876819,5.334161273,10.02843475,0.875014217,NA,1.993440141,27.68010383,25.79692078,27.56552124,25.24010086,400.2522278,385.5924988,13.96404743,17.46319389,41.52218628,51.92691422,299.5593262,2007.544067,19.38790321,99.13439941,-2.812458992,-0.08224076,0.5,-1.355140209,7.355140209,1.497796631,0.005334161,300.7155212,298.9469208,321.2070436,0.2612258,3.72464338,37.57165425,20.10846036,27.56552124,3.699777063,0.257969969,1.731203238,1.968573825,0.161877421,24.99670073,0.6539277,46.49357215,382.7005226,0.024176722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PLOC",133.442883,0.653927699798915,"8/20/2010",2010-08-20
"211",211,211,211,2010,"aug","8/20/2010",1,19,7,NA,"b","10:40:14",9.940859337,0.155468355,270.6688054,63.9413682417878,19.5912895610314,5.074122374,10.02843475,0.875014217,0.006277866,3.154982064,33.41682053,29.62784386,33.41682053,28.1701107,399.9516602,391.9910889,17.12177658,20.43843842,40.51115799,48.35858536,299.7239685,1991.701538,33.55331421,98.66994476,-2.740533829,-0.284011662,0.25,-1.355140209,7.355140209,1.498619843,0.005074122,306.5668205,302.7778439,318.672239,0.194000723,5.171641653,52.41354564,31.97510723,31.52233219,4.647492093,0.152909337,2.01665959,2.630832503,0.095794999,26.70687608,0.690497343,37.73049775,390.546464,0.009603814,1742.767163,835.5758057,"0.241944355",601.9162598,1437.492065,1089.698975,0.581273334,"0.241944355","0.416231643","2.388192779","-1",1991.701538,0.5,210.8263387,"CEOC",121.3222835,0.690497343088964,"8/20/2010",2010-08-20
"212",212,212,212,2010,"aug","8/20/2010",1,19,7,NA,"t","10:22:24",12.72525208,0.254545749,298.0223213,49.9920039128212,26.7758836234786,4.752505115,10.02843475,0.875014217,NA,1.851854579,26.710116,25.73354721,26.53121758,25.23908043,400.1787109,390.4101563,13.68341637,16.81389618,40.84044647,50.1838913,298.5227356,2010.361206,16.09446335,99.13339996,-2.83214283,-0.065995872,0.5,-1.355140209,7.355140209,1.492613678,0.004752505,299.6812176,298.8835472,321.6577858,0.410867204,3.518673274,35.49432658,18.6804304,26.53121758,3.481791807,0.247757009,1.666818695,1.814973112,0.155444075,29.54396597,0.763356989,47.3985395,388.560898,0.015522879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CEOC",92.387835,0.763356988774116,"8/20/2010",2010-08-20
"213",213,213,213,2010,"aug","8/20/2010",1,20,12,NA,"b","10:37:32",11.09841685,0.094422026,184.3310528,117.540549807732,30.8610483297342,3.596254214,10.02843475,0.875014217,0.006933067,3.652956193,34.69924927,29.62455368,34.69924927,28.17206764,400.0845642,391.7380371,16.92211723,19.27577209,40.04808044,45.61826706,299.6984558,1994.288818,31.33947182,98.67423248,-2.833581924,-0.240503132,0.25,-1.355140209,7.355140209,1.498492279,0.003596254,307.8492493,302.7745537,319.0862038,0.390945531,5.55497821,56.29613801,37.02036592,32.16190147,4.819015663,0.093471964,1.902022017,2.916993646,0.058504598,18.18872516,0.470546731,32.34522337,390.1251937,0.009201681,1745.03107,619.1872559,"0.340427925",407.5126953,1026.699951,677.1826172,0.603084918,"0.340427925","0.564477597","2.519430592","-1",1994.288818,0.5,297.0286531,"LIST2",207.4069843,0.470546731087401,"8/20/2010",2010-08-20
"214",214,214,214,2010,"aug","8/20/2010",1,20,12,NA,"t","10:16:56",21.63536528,0.205697642,203.1340611,105.180424382308,49.0850512168395,4.407730375,10.02843475,0.875014217,NA,2.112958063,27.70198196,25.70148468,27.51832962,25.24162102,400.4328918,384.8846741,13.41478443,16.30418396,40.11885834,48.76002502,300.1222839,2011.809937,18.24781418,99.14324951,-2.827809334,-0.052449882,0.5,-1.355140209,7.355140209,1.50061142,0.00440773,300.6683296,298.8514847,321.8895826,0.424902582,3.729407841,37.61635673,21.31217277,27.51832962,3.689577897,0.201241648,1.616449778,2.073128119,0.126168924,20.13937091,0.527779033,43.03488516,381.740581,0.024390267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LIST2",181.750613,0.527779032966177,"8/20/2010",2010-08-20
"215",215,215,215,2010,"aug","8/20/2010",1,21,2,NA,"b","10:30:13",15.93552908,0.159218498,210.5722081,100.085915142850,31.2473853463942,5.099796261,10.02843475,0.875014217,0.009668357,3.097889578,33.32207489,29.52925873,33.32207489,28.16787148,400.5966187,388.6393738,17.4039135,20.73668671,41.4189415,49.35048676,299.6929626,2001.847534,37.49375534,98.6834259,-2.794031143,-0.27379781,0.25,-1.355140209,7.355140209,1.498464813,0.005099796,306.4720749,302.6792587,320.2955983,0.195953974,5.144256864,52.12888402,31.39219731,31.42566681,4.622035886,0.156535601,2.046367286,2.5756686,0.098072306,20.77998689,0.541819029,38.55580274,386.3235919,0.01590395,1751.645053,823.5872803,"0.324506083",510.5834961,1334.170776,901.2242432,0.617302743,"0.324506083","0.525683851","2.613031535","-1",2001.847534,0.5,284.2097379,"ACSA2",178.0671657,0.541819028888112,"8/20/2010",2010-08-20
"216",216,216,216,2010,"aug","8/20/2010",1,21,2,NA,"t","10:08:52",16.74106037,0.222765875,253.9401709,75.1509196370405,36.2028989246214,4.62423181,10.02843475,0.875014217,NA,2.051108716,27.41050901,25.61489296,27.24119949,25.24236298,399.9396667,387.521759,13.24539471,16.29333687,39.8134346,48.97503281,298.4891052,2010.854492,15.96080589,99.13615417,-2.705067635,-0.055291831,0.25,-1.355140209,7.355140209,1.492445526,0.004624232,300.3911995,298.764893,321.7367116,0.395189719,3.666367472,36.98315214,20.68981527,27.24119949,3.630177532,0.217549086,1.615258756,2.014918776,0.136427444,25.17465193,0.655292677,43.87103817,385.0889158,0.019072159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ACSA2",133.5815881,0.655292677126809,"8/20/2010",2010-08-20
"217",217,217,217,2010,"aug","8/20/2010",2,1,3,NA,"b","9:16:39",14.33108137,0.150480847,218.9871826,95.235251898868,31.5193959861439,4.546749708,10.02843475,0.875014217,0.008680708,2.94019995,30.63460159,28.80893326,30.63460159,28.18533134,399.2319641,388.3614197,11.94945812,14.97399426,29.65398788,37.15973282,296.1556091,2018.378052,6.763658047,98.70687866,-3.475214005,-0.049968541,0.25,-1.355140209,7.355140209,1.480778046,0.00454675,303.7846016,301.9589333,322.9404811,0.40095996,4.418236184,44.76117819,29.78718393,29.72176743,4.192833915,0.148082117,1.478036234,2.714797681,0.092763886,21.61554126,0.563874709,32.49774022,386.2787992,0.012056778,1766.109491,717.2877197,"0.317663332",543.588623,1260.876343,860.3421631,0.568880306,"0.317663332","0.558401","2.31954145","-1",2018.378052,0.5,280.5141124,"ALINT",169.3742371,0.56387470920557,"8/20/2010",2010-08-20
"218",218,218,218,2010,"aug","8/20/2010",2,1,3,NA,"t1","10:15:14",14.88933937,0.345323507,305.3339907,43.1170744770642,20.8391326309390,7.144893725,9.189192772,0.874594596,0.009453533,2.047017985,30.52868843,29.12137032,30.52868843,27.88258553,400.4152527,388.65448,19.18845367,23.83160019,46.60980606,57.88825989,300.4264221,1921.785522,784.5648804,98.37927246,7.534594536,-2.119515181,0.5,-1.355140209,7.355140209,1.502132111,0.007144894,303.6786884,302.2713703,307.4856767,-0.097562867,4.391553473,44.63901149,20.8074113,29.82502937,4.217818587,0.331626362,2.344535488,1.873283099,0.208455044,30.03853586,0.785618091,53.64943191,386.250316,0.020681008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALINT",83.3204893,0.785618091164162,"8/20/2010",2010-08-20
